CustomerID,Age,Gender,AvgBrowsingTime,AvgPageViews,PastPurchases,Purchase,Purchase_Probability,Purchase_Rank,Target_Top20
1035,36,1,13.2,7,0,0,0.36242643752155873,3456.0,0
1036,59,1,2.83,2,1,1,0.6493984988337904,1407.0,0
1037,58,1,3.92,5,1,1,0.6714311131616801,1239.0,0
1038,54,0,4.77,3,3,1,0.7219451057950412,851.0,1
1039,23,0,11.79,4,3,0,0.3400250277062488,3635.0,0
1040,69,0,1.93,1,0,0,0.7202767870040111,866.0,1
1041,43,0,6.17,7,1,0,0.5142365431306433,2404.0,0
1042,51,1,2.98,4,2,0,0.6235020409679299,1635.0,0
1043,62,1,1.03,4,1,0,0.7025570323157802,999.0,1
1044,23,1,6.02,6,0,0,0.19379571358410372,4779.0,0
1045,54,0,2.63,3,0,1,0.5509254351360404,2137.0,0
1046,50,1,4.21,2,1,0,0.5313611613774866,2279.0,0
1047,39,0,1.17,9,1,0,0.46747526463182715,2717.0,0
1048,38,1,2.54,3,2,0,0.430565112705944,2966.0,0
1049,23,1,3.48,5,3,0,0.3150854869785557,3821.0,0
1050,23,0,2.5,5,2,1,0.27621622250595274,4110.0,0
1051,65,0,1.54,4,2,1,0.7928202425146867,294.0,1
1052,21,0,12.74,3,0,0,0.17687374268761444,4854.0,0
1053,47,1,2.22,4,0,0,0.4469765029709956,2858.0,0
1054,28,1,5.87,4,0,0,0.22432864217250117,4528.0,0
1055,47,1,2.27,5,2,1,0.5789911485411329,1940.0,0
1056,48,0,1.46,6,0,0,0.4988943238999017,2499.0,0
1057,41,0,3.19,6,3,0,0.5858157489086475,1903.0,0
1058,26,1,1.65,4,2,0,0.28544424734740775,4039.0,0
1059,20,1,1.55,4,0,0,0.14931406899498947,4972.0,0
1060,68,0,2.57,4,0,0,0.7386536745423268,708.0,1
1061,48,0,4.04,6,0,0,0.5062339030913944,2450.0,0
1062,57,1,0.5,8,2,1,0.7317265822833078,757.0,1
1063,54,0,2.33,2,2,0,0.6541189842454346,1375.0,0
1064,53,0,0.76,6,0,0,0.5668462220735722,2022.0,0
1065,41,0,1.35,4,2,1,0.49730142623302687,2518.0,0
1066,48,0,10.72,3,2,1,0.6088283949392526,1745.0,0
1067,23,1,4.19,4,2,1,0.2577798229734693,4255.0,0
1068,19,1,4.16,2,2,0,0.20137068434769292,4707.0,0
1069,37,1,2.53,6,1,0,0.3927936935844262,3226.0,0
1070,45,0,9.73,4,0,1,0.4566332721303047,2791.0,0
1071,28,0,3.75,4,1,0,0.27750530736432166,4100.0,0
1072,21,0,6.07,8,3,1,0.34269528089443146,3613.0,0
1073,32,0,1.41,7,0,0,0.2977491810816378,3954.0,0
1074,23,1,11.77,2,2,0,0.25615632218698503,4268.0,0
1075,66,0,6.85,3,1,0,0.763062398494539,520.0,1
1076,47,0,6.66,7,2,1,0.6293510382383231,1590.0,0
1077,55,0,1.23,4,0,1,0.572519030002864,1982.0,0
1078,68,0,1.23,4,1,0,0.7799754113767449,381.0,1
1079,19,0,2.48,7,3,0,0.29899395382842286,3939.0,0
1080,32,0,1.0,5,0,0,0.27738586172117674,4102.0,0
1081,28,1,7.72,10,2,0,0.3889559253872562,3251.0,0
1082,25,0,0.5,8,2,0,0.324893476589899,3750.0,0
1083,43,0,0.5,7,2,1,0.5582907066746173,2081.0,0
1084,68,1,0.5,3,2,1,0.7998795937622477,248.5,1
1085,62,1,1.75,6,0,1,0.672754384777607,1230.0,0
1086,61,1,0.69,5,1,1,0.6998825702894653,1021.0,0
1087,22,1,7.46,2,1,0,0.19573684299560357,4758.0,0
1088,23,0,1.17,4,2,0,0.2638944672145972,4203.0,0
1089,43,0,1.26,9,1,0,0.523943736120301,2329.0,0
1090,21,0,2.19,6,0,0,0.18011216598336344,4838.0,0
1091,36,1,2.37,5,1,0,0.3679405480792065,3413.0,0
1092,37,1,0.5,4,2,0,0.4227104056510378,3024.0,0
1093,50,0,4.93,4,2,1,0.6309828698994208,1574.0,0
1094,37,0,4.54,3,1,1,0.380183410138461,3318.0,0
1095,66,1,4.15,10,0,1,0.7618065614612695,532.0,1
1096,29,0,4.25,6,1,0,0.3099950538853773,3853.0,0
1097,64,1,0.5,3,2,1,0.7614117472784913,538.0,1
1098,18,1,12.61,2,1,0,0.17084406969259752,4887.0,0
1099,43,1,6.22,11,1,1,0.5451194200079144,2178.0,0
1100,31,1,8.06,8,0,0,0.29789476307508433,3951.0,0
1101,55,1,0.5,4,2,1,0.6684814229380817,1259.5,0
1102,54,0,9.13,2,2,1,0.671411580848387,1240.0,0
1103,28,1,7.7,7,1,1,0.3024071573465006,3912.0,0
1104,53,1,8.85,1,2,1,0.6321962203852184,1563.0,0
1105,30,0,0.5,6,0,0,0.2634082502962608,4206.0,0
1106,60,0,6.21,3,1,1,0.6952118110588548,1048.0,0
1107,20,0,13.15,4,1,0,0.214145686991446,4612.0,0
1108,50,0,4.14,10,2,1,0.6924777519373646,1073.0,0
1109,23,1,3.02,4,2,0,0.2552406430553029,4277.0,0
1110,67,1,12.17,6,2,0,0.8326056605969654,105.0,1
1111,27,0,2.31,6,2,1,0.33336973560089106,3691.0,0
1112,22,0,1.58,4,0,0,0.17350124964230826,4873.0,0
1113,40,1,4.25,6,1,1,0.43851752940785493,2913.0,0
1114,27,0,11.15,5,1,0,0.2928553347052778,3983.0,0
1115,61,0,0.5,5,3,0,0.8012678713658338,240.0,1
1116,19,1,2.21,3,2,0,0.20545225582262547,4675.0,0
1117,30,0,4.49,4,1,0,0.30239993352967487,3913.0,0
1118,57,0,7.29,7,0,1,0.6492609351025368,1412.0,0
1119,19,0,3.71,5,3,0,0.2823454246280761,4061.0,0
1120,37,0,9.88,1,0,1,0.3176587098883272,3798.0,0
1121,18,1,10.39,5,1,0,0.1880427443750331,4804.0,0
1122,54,0,0.5,2,0,0,0.5331491230862919,2265.0,0
1123,26,0,2.1,6,0,0,0.22526768347083384,4521.0,0
1124,34,1,0.65,6,1,0,0.3484616302274305,3566.0,0
1125,26,1,1.27,7,3,0,0.3686511099225346,3408.0,0
1126,28,0,3.82,5,1,1,0.2872673767740021,4026.0,0
1127,32,0,8.75,3,0,0,0.27607120935528046,4111.0,0
1128,41,1,7.55,3,0,0,0.36882016106551874,3406.0,0
1129,55,0,0.5,5,0,0,0.5820536429670726,1922.0,0
1130,52,0,0.5,2,2,0,0.6233557080081303,1636.5,0
1131,47,1,3.52,2,3,1,0.6064718272706416,1758.0,0
1132,48,1,2.57,8,0,0,0.5092207467527567,2430.0,0
1133,66,1,2.37,7,0,1,0.7311002985299692,766.0,1
1134,22,1,8.86,4,1,0,0.21375081745827912,4618.0,0
1135,61,1,10.77,6,1,1,0.7327904441033636,745.0,1
1136,67,0,1.08,3,1,1,0.7613615844635099,540.0,1
1137,31,1,9.03,6,1,0,0.33197264410598326,3699.0,0
1138,28,0,1.61,9,2,0,0.3769460776053538,3348.0,0
1139,26,0,4.72,6,2,0,0.3269890192668081,3734.0,0
1140,51,1,4.85,3,0,0,0.4986901614074674,2505.0,0
1141,29,1,0.5,6,4,1,0.4542455117998739,2810.0,0
1142,52,0,10.35,6,1,1,0.6372941014464744,1519.0,0
1143,52,1,3.14,8,1,1,0.6248697071229214,1624.0,0
1144,18,0,4.69,6,1,0,0.19557566209090538,4762.0,0
1145,57,0,2.15,3,1,0,0.6478421773940938,1421.0,0
1146,39,0,0.5,5,1,0,0.41886624586248483,3048.0,0
1147,46,1,0.62,7,2,1,0.5837874951697707,1912.0,0
1148,25,1,4.58,3,2,1,0.27132132669762826,4139.0,0
1149,28,0,4.04,3,1,0,0.2687546021905679,4161.0,0
1150,58,1,2.86,2,2,0,0.6904555919106921,1088.0,0
1151,54,0,5.13,5,2,1,0.6923649619637088,1074.0,0
1152,31,1,5.53,5,4,1,0.4847251242514656,2602.0,0
1153,47,0,5.14,6,2,1,0.6141418552165441,1704.0,0
1154,52,0,4.22,1,0,1,0.5037973658967344,2461.0,0
1155,38,1,9.6,7,0,0,0.3791255315863826,3328.0,0
1156,54,0,3.08,6,1,1,0.6441591043436604,1463.0,0
1157,22,0,3.44,5,0,0,0.18355175227238726,4825.0,0
1158,36,1,0.5,7,2,1,0.44379061086679555,2882.0,0
1159,31,1,2.27,5,0,1,0.25628401532089157,4267.0,0
1160,43,0,0.5,1,0,0,0.36966984286962057,3400.5,0
1161,21,0,3.03,3,0,0,0.16135639347298356,4928.0,0
1162,42,0,0.5,6,2,1,0.5325963532628945,2270.0,0
1163,62,0,1.38,5,0,0,0.6759367718615448,1206.0,0
1164,59,0,6.69,4,1,0,0.69448368604744,1056.0,0
1165,42,1,0.5,8,0,0,0.4196210298634379,3043.0,0
1166,35,1,1.27,3,1,0,0.33078926540145714,3705.0,0
1167,57,0,1.45,6,1,1,0.6778138883005125,1194.0,0
1168,25,0,4.94,6,0,1,0.22111394910478885,4548.0,0
1169,56,0,0.5,4,1,1,0.6415033128063972,1483.0,0
1170,57,0,2.88,2,0,0,0.5814442994016839,1928.0,0
1171,31,1,3.51,4,1,1,0.29799716393664794,3950.0,0
1172,49,0,5.93,4,3,1,0.6755350997944872,1211.0,0
1173,68,0,3.54,9,2,1,0.854520067591507,48.0,1
1174,55,1,6.01,3,1,1,0.6165327517297458,1690.0,0
1175,50,0,1.51,5,1,0,0.5752022216883997,1962.0,0
1176,40,1,0.8,6,0,0,0.3709298358561638,3394.0,0
1177,32,0,1.72,5,1,1,0.330155175577984,3707.0,0
1178,50,1,2.38,4,1,1,0.5497215454212206,2147.0,0
1179,42,1,1.97,6,2,1,0.5202928913091817,2353.0,0
1180,34,1,2.11,2,1,0,0.3103002889132421,3850.0,0
1181,50,1,3.97,3,0,0,0.48212505902706326,2625.0,0
1182,64,0,4.78,5,2,1,0.7973775152510122,266.0,1
1183,19,0,2.55,5,0,1,0.1582342757085489,4943.0,0
1184,31,1,4.81,6,1,0,0.3214101472342931,3774.0,0
1185,57,1,2.57,5,1,0,0.6554370739588996,1363.0,0
1186,57,0,1.7,2,1,0,0.6357734714316268,1529.0,0
1187,68,0,1.93,9,1,1,0.8191191997482589,156.0,1
1188,56,0,0.5,4,1,1,0.6415033128063972,1483.0,0
1189,68,0,0.5,3,0,1,0.7247299040414623,815.0,1
1190,23,0,2.74,6,3,0,0.33818165054205396,3649.0,0
1191,23,1,11.27,3,1,0,0.21991847610804247,4558.0,0
1192,20,0,6.64,7,1,0,0.22582192212899269,4515.0,0
1193,24,0,0.76,6,0,0,0.20374821422190534,4686.0,0
1194,68,1,8.23,2,0,0,0.7196141011112717,875.0,1
1195,25,1,4.43,7,2,1,0.3100011346377891,3852.0,0
1196,59,1,4.32,5,1,0,0.6847080556049989,1142.0,0
1197,69,1,6.35,7,3,1,0.8743193036050906,18.0,1
1198,32,0,2.94,4,1,1,0.32278975611671584,3764.0,0
1199,64,1,0.5,6,1,1,0.7428409772041226,676.0,1
1200,46,0,2.96,2,2,0,0.5483855225626456,2158.0,0
1201,50,0,2.26,6,1,0,0.5888040785070459,1880.0,0
1202,69,1,3.19,5,4,1,0.8860253423729372,8.0,1
1203,47,1,4.95,5,0,1,0.4664386907379115,2724.0,0
1204,56,0,12.46,3,0,1,0.605593398647105,1763.0,0
1205,44,0,9.28,5,1,1,0.5134637887708197,2406.0,0
1206,53,0,6.37,6,3,1,0.742346949833462,679.0,1
1207,46,0,6.04,6,2,0,0.6031771829153747,1784.0,0
1208,55,0,11.87,4,0,1,0.6018588046930662,1796.0,0
1209,50,1,0.5,3,2,0,0.5920775450414448,1852.5,0
1210,54,0,2.37,6,1,1,0.6423049674477499,1472.0,0
1211,44,1,2.79,5,0,1,0.4187619482941293,3049.0,0
1212,50,1,8.36,3,0,1,0.49460686385982744,2530.0,0
1213,21,1,2.98,6,0,0,0.17183462096577676,4880.0,0
1214,39,1,5.29,5,1,0,0.416051649012565,3075.0,0
1215,19,0,0.5,3,1,0,0.1754150538809877,4860.0,0
1216,27,0,0.5,4,3,0,0.36203270580414254,3460.0,0
1217,22,1,6.14,7,1,0,0.2330311384244247,4456.0,0
1218,27,1,0.5,5,1,1,0.2556251059940467,4273.0,0
1219,50,1,2.15,5,1,1,0.5607752245853189,2063.0,0
1220,55,0,0.81,5,2,0,0.6938786591255891,1060.0,0
1221,30,1,0.86,4,2,0,0.33148034932494636,3701.0,0
1222,48,0,5.37,4,1,0,0.5466390391862589,2168.0,0
1223,64,1,1.24,5,0,1,0.6856884450678234,1133.0,0
1224,53,1,2.92,3,0,1,0.5213248850972445,2342.0,0
1225,62,0,0.5,5,0,0,0.6737393604821322,1223.0,0
1226,41,1,6.14,6,2,0,0.518090290864203,2370.0,0
1227,69,0,1.87,6,0,1,0.7653170398451277,499.0,1
1228,32,0,3.95,6,1,0,0.3464396856250059,3586.0,0
1229,46,0,5.82,8,2,1,0.625035847218502,1621.0,0
1230,25,1,1.06,5,0,0,0.19516328051540577,4769.0,0
1231,22,1,11.11,3,2,0,0.2530426832475852,4297.0,0
1232,46,1,4.17,5,1,0,0.5105456482489589,2421.0,0
1233,64,0,0.85,5,1,0,0.7471505227852944,650.0,1
1234,21,1,0.63,4,3,0,0.27511652723875385,4116.0,0
1235,29,1,11.31,6,2,0,0.36723545207156943,3423.0,0
1236,62,0,5.14,4,0,1,0.6749299156574998,1215.0,0
1237,19,1,0.99,6,2,0,0.22718041589271415,4501.0,0
1238,44,0,1.13,7,2,1,0.5738737609233966,1975.0,0
1239,48,1,6.9,1,1,0,0.49907173271332295,2496.0,0
1240,68,0,3.23,4,0,0,0.7401009529381564,698.0,1
1241,68,0,6.72,6,2,1,0.8408475431790465,84.0,1
1242,53,0,1.07,7,0,1,0.5793007212181776,1939.0,0
1243,53,1,4.83,5,0,0,0.5502912498414684,2142.0,0
1244,43,0,1.37,5,1,1,0.47691094092448827,2655.0,0
1245,60,0,1.19,6,2,1,0.7597672816635301,554.0,1
1246,44,1,3.86,4,4,0,0.6465925306999611,1434.0,0
1247,22,1,15.12,3,3,1,0.31109005489088787,3847.0,0
1248,37,0,2.38,2,0,0,0.30948680700468284,3855.0,0
1249,28,0,3.09,6,1,1,0.29533345738599887,3965.0,0
1250,27,0,4.51,4,0,0,0.2233434776858054,4535.0,0
1251,57,0,3.49,9,2,1,0.7596731883935989,557.0,1
1252,55,1,8.98,3,0,0,0.5663232955324683,2025.0,0
1253,23,1,6.38,6,1,0,0.23511571945252227,4443.0,0
1254,25,1,0.5,5,1,0,0.23480301780693627,4446.5,0
1255,40,0,26.83,5,1,1,0.5071182319258895,2441.0,0
1256,64,1,5.9,8,3,1,0.8456100796605449,68.0,1
1257,43,1,7.21,5,3,0,0.5966512485107252,1826.0,0
1258,63,1,4.07,8,2,1,0.7992616833439928,252.0,1
1259,60,1,6.58,4,3,1,0.7847704650949209,350.0,1
1260,29,1,0.5,7,0,0,0.24912067780018313,4326.0,0
1261,43,1,0.95,9,2,1,0.5666085041226625,2024.0,0
1262,30,0,8.46,7,1,0,0.34331035612673283,3609.0,0
1263,57,1,1.0,5,3,1,0.7518937157336444,616.0,1
1264,35,0,0.5,6,1,1,0.3763298053563829,3352.0,0
1265,42,1,4.3,4,3,0,0.5633475119923728,2045.0,0
1266,50,0,8.4,2,2,1,0.6180222735922342,1674.0,0
1267,64,1,0.79,2,3,0,0.795457845875916,281.0,1
1268,57,1,8.95,4,1,1,0.6611106414809415,1323.0,0
1269,60,0,5.84,7,0,0,0.6831144693628001,1155.0,0
1270,29,0,3.52,3,3,0,0.38532352131137243,3285.0,0
1271,61,1,7.14,2,2,1,0.7349308032287818,725.0,1
1272,53,1,1.86,3,0,1,0.5183140130482273,2369.0,0
1273,65,0,1.44,6,0,0,0.7215281504092464,854.0,1
1274,21,0,1.21,4,1,0,0.20105530870985405,4710.0,0
1275,22,1,2.34,4,0,0,0.16541907480404597,4910.0,0
1276,54,0,1.35,6,2,0,0.6932939591228711,1063.0,0
1277,25,0,6.48,3,0,0,0.2003988605525887,4715.0,0
1278,59,0,7.15,4,1,1,0.6955932237158148,1043.0,0
1279,66,0,4.49,2,0,1,0.7013044449868598,1010.0,0
1280,45,0,6.11,9,3,1,0.6785620912083224,1188.0,0
1281,48,0,0.5,7,2,0,0.6261210381480726,1614.0,0
1282,26,0,0.93,5,2,1,0.3073911004685743,3874.0,0
1283,68,0,8.26,4,0,1,0.7509589404585326,625.0,1
1284,46,0,0.5,3,0,0,0.43289673264109185,2950.5,0
1285,31,0,0.5,2,2,0,0.3367088058259136,3662.0,0
1286,57,0,6.44,6,1,1,0.6900874286481317,1092.0,0
1287,58,1,2.7,7,0,1,0.6350059962891437,1539.0,0
1288,39,0,9.04,6,0,1,0.3954033040034809,3209.0,0
1289,28,0,0.72,1,1,0,0.24351724280360812,4373.0,0
1290,40,0,0.5,8,1,1,0.46779189584797626,2712.0,0
1291,18,0,1.37,2,0,0,0.13201357365530506,4998.0,0
1292,63,1,4.08,4,3,0,0.8075342442066481,212.0,1
1293,54,1,2.97,4,0,1,0.5472529504612,2163.0,0
1294,38,1,1.91,2,1,0,0.359880062623523,3479.0,0
1295,43,1,7.51,4,3,0,0.5860268775528176,1901.0,0
1296,63,1,10.26,4,1,1,0.7351314040453729,722.0,1
1297,53,0,0.83,5,2,0,0.6695144114625503,1251.0,0
1298,40,0,3.13,6,1,1,0.45169031361818146,2826.0,0
1299,18,0,2.89,3,1,0,0.1712485137680169,4886.0,0
1300,68,0,10.91,5,4,1,0.8955216490472264,3.0,1
1301,57,0,24.93,4,0,1,0.6624851199306147,1313.0,0
1302,32,1,1.46,7,2,0,0.39174705637229046,3231.0,0
1303,38,0,5.6,5,2,0,0.47904217697985685,2641.0,0
1304,64,1,2.68,2,2,1,0.7572869271769219,571.0,1
1305,26,1,0.5,6,1,0,0.2539360025612857,4292.0,0
1306,26,0,0.5,6,2,0,0.3165099600736658,3807.0,0
1307,27,0,2.87,6,1,0,0.28324945255700634,4056.0,0
1308,69,0,1.51,8,3,1,0.8805960216239307,13.0,1
1309,43,0,0.5,6,1,0,0.4862680026446797,2588.5,0
1310,58,0,3.05,6,1,1,0.693859989161097,1061.0,0
1311,52,0,0.5,4,2,0,0.6453306997521818,1452.5,0
1312,69,0,3.51,5,0,0,0.76011988484557,551.0,1
1313,42,0,0.85,7,2,0,0.5453584536493024,2177.0,0
1314,43,1,0.5,6,1,0,0.4697807800213668,2702.5,0
1315,28,1,2.11,5,0,0,0.22512883240766218,4523.0,0
1316,55,1,0.5,4,2,0,0.6684814229380817,1259.5,0
1317,19,0,3.85,3,1,0,0.18099759452669406,4837.0,0
1318,24,0,2.05,5,1,0,0.23976979827480674,4410.0,0
1319,35,1,2.67,2,0,1,0.27331749120266036,4130.0,0
1320,44,0,1.79,7,3,1,0.6334331494249954,1556.0,0
1321,51,0,5.55,8,2,1,0.6876788163560833,1117.0,0
1322,44,1,5.68,4,0,1,0.4152385140052491,3083.0,0
1323,34,1,1.85,2,2,0,0.36357398477951414,3449.0,0
1324,60,0,2.03,4,0,1,0.6416708963211679,1480.0,0
1325,61,0,0.5,7,2,0,0.7768164073856964,402.5,1
1326,68,0,2.4,6,2,1,0.8341580248873189,103.0,1
1327,41,0,0.69,8,1,0,0.4823642775250501,2621.0,0
1328,42,0,3.43,4,1,0,0.45694761314049814,2787.0,0
1329,24,0,1.99,3,1,0,0.22280648270138054,4539.0,0
1330,69,0,9.79,2,1,1,0.7899209587233,320.0,1
1331,23,1,2.19,5,0,0,0.17997788606153037,4839.0,0
1332,41,1,2.98,8,1,0,0.47237933772904345,2687.0,0
1333,50,1,3.13,5,1,0,0.5635201695387313,2043.0,0
1334,66,0,12.2,5,1,0,0.7900431210885865,318.0,1
1335,46,0,5.54,4,0,0,0.4587668437679501,2775.0,0
1336,60,0,2.32,5,1,1,0.7058044362186102,973.0,1
1337,39,0,7.46,7,1,1,0.4617087183914792,2752.0,0
1338,43,0,2.37,5,0,0,0.41998586255442116,3040.0,0
1339,45,1,7.97,6,1,0,0.5191245265171945,2362.0,0
1340,67,1,6.65,2,0,1,0.7043900838212006,984.0,1
1341,38,0,1.57,6,0,0,0.36217453820927903,3458.0,0
1342,66,0,5.51,5,0,1,0.7324847666887653,749.0,1
1343,24,1,1.26,4,0,0,0.17972906280929496,4841.0,0
1344,34,0,0.5,3,0,0,0.2798182770349084,4075.0,0
1345,37,0,1.42,5,0,0,0.3382052214983179,3648.0,0
1346,58,0,6.08,5,1,1,0.6911129574930833,1082.0,0
1347,66,1,1.7,4,2,1,0.7915055762281301,302.0,1
1348,37,1,1.37,7,0,1,0.3445250699554634,3598.0,0
1349,39,0,4.63,7,0,0,0.39473318700761034,3214.0,0
1350,45,1,1.37,8,2,1,0.5836996605363879,1913.0,0
1351,57,1,0.5,3,1,1,0.6282481342363335,1597.0,0
1352,66,0,1.25,2,1,1,0.7423915858751198,678.0,1
1353,24,0,2.8,6,2,1,0.29812602421149687,3946.0,0
1354,18,0,3.31,6,3,0,0.2796284710400617,4078.0,0
1355,49,1,0.5,4,3,1,0.6469029706050609,1428.5,0
1356,30,0,13.89,3,4,0,0.4872678960833274,2580.0,0
1357,47,1,4.24,6,1,0,0.5365951134104167,2235.0,0
1358,40,0,1.38,7,1,0,0.4585013292124617,2776.0,0
1359,68,1,0.5,5,1,0,0.7753052190685219,413.0,1
1360,36,0,2.11,4,3,1,0.48956641061563766,2564.0,0
1361,49,1,2.49,4,0,1,0.47570204203670124,2663.0,0
1362,47,1,0.5,5,2,1,0.5740736537227717,1971.0,0
1363,46,1,1.52,8,2,1,0.5977174152958221,1821.0,0
1364,66,1,8.44,8,2,1,0.8320527321844834,106.0,1
1365,62,0,0.95,5,0,1,0.6748639981304725,1216.0,0
1366,46,1,1.97,5,1,1,0.5042882743368962,2455.0,0
1367,47,0,8.36,5,1,1,0.552859021588209,2121.0,0
1368,33,0,4.72,8,1,0,0.38345099547590494,3292.0,0
1369,57,0,1.96,5,2,1,0.7198979949752279,870.0,1
1370,36,0,3.53,4,0,0,0.3206146152196313,3781.0,0
1371,35,0,0.5,6,4,1,0.5548315182111109,2107.0,0
1372,18,1,4.51,3,2,1,0.20058167491069756,4713.0,0
1373,31,0,2.55,5,3,1,0.4327262709551284,2954.0,0
1374,68,1,7.48,2,1,1,0.7641922640637828,508.0,1
1375,64,0,12.56,5,0,1,0.7261029282208885,801.0,1
1376,67,0,10.83,6,1,1,0.8042784286898896,229.0,1
1377,19,0,8.88,8,1,0,0.22873623066297122,4492.0,0
1378,45,1,2.81,3,1,0,0.4689586527257665,2706.0,0
1379,66,1,1.84,3,0,1,0.6909701979841353,1084.0,0
1380,67,1,1.9,3,1,1,0.7508980541051155,626.0,1
1381,47,1,3.83,6,1,0,0.5354347468182559,2248.0,0
1382,55,0,8.44,6,0,0,0.6151339759667845,1698.0,0
1383,68,0,1.46,7,2,1,0.8391707647687193,90.0,1
1384,21,1,9.29,5,0,0,0.17533844704297072,4861.0,0
1385,18,0,6.59,4,0,0,0.1507016710098654,4965.0,0
1386,25,0,16.51,5,0,0,0.23596970806022885,4435.0,0
1387,46,0,8.07,3,0,1,0.45415465134672905,2811.0,0
1388,56,1,1.32,5,2,1,0.6930278919859917,1067.0,0
1389,20,1,0.5,7,4,0,0.3446496394315338,3595.0,0
1390,49,0,0.5,5,2,1,0.6170693097581804,1683.0,0
1391,27,0,2.71,4,0,0,0.21981053824175986,4559.0,0
1392,27,1,4.05,4,2,1,0.3027944089412421,3907.0,0
1393,36,1,5.27,4,2,0,0.42222350255519897,3028.0,0
1394,63,0,10.4,5,2,1,0.7986150540269451,258.0,1
1395,51,1,4.13,1,0,0,0.4729779189340506,2683.0,0
1396,50,0,0.5,4,2,1,0.6191692464792817,1662.0,0
1397,40,0,1.9,4,1,0,0.4249216552673669,3008.0,0
1398,45,1,0.5,7,4,1,0.6822816131214489,1162.0,0
1399,49,1,3.18,7,1,1,0.5731009206782722,1981.0,0
1400,67,0,2.86,5,0,0,0.7375719292322738,712.0,1
1401,24,1,0.98,6,0,0,0.19362751218810906,4780.0,0
1402,46,1,4.17,7,1,1,0.5341840503224347,2255.0,0
1403,25,1,0.93,1,0,1,0.16689369048610914,4904.0,0
1404,18,1,4.09,5,0,0,0.14476560757441337,4980.0,0
1405,20,1,1.64,4,4,0,0.31608763860406014,3811.0,0
1406,41,0,2.64,3,1,0,0.4291587517323972,2977.0,0
1407,40,0,1.4,9,1,0,0.48216036783085237,2624.0,0
1408,25,0,12.35,3,1,1,0.2544125306124596,4285.0,0
1409,64,0,3.28,2,1,1,0.7249168367979705,811.0,1
1410,54,1,3.0,2,0,1,0.5237715508958039,2331.0,0
1411,20,0,4.88,3,1,0,0.1912968594480721,4795.0,0
1412,68,0,3.09,3,1,1,0.7754436825191287,412.0,1
1413,50,0,10.25,5,0,0,0.5401080936128085,2210.0,0
1414,45,0,2.74,7,2,1,0.5920078267165552,1854.0,0
1415,64,0,2.42,7,2,1,0.8081274733926362,208.0,1
1416,25,1,1.66,9,0,0,0.22785672822002523,4497.0,0
1417,51,0,3.5,9,2,1,0.6928211895412747,1068.0,0
1418,52,1,1.16,7,1,1,0.6083442006423241,1747.0,0
1419,49,1,0.5,4,0,1,0.4700573601018298,2699.0,0
1420,41,0,2.84,7,0,0,0.41695757580748455,3068.0,0
1421,31,0,1.65,6,3,0,0.4418646643476544,2890.0,0
1422,49,0,0.5,5,0,1,0.49838726332012107,2511.0,0
1423,63,1,5.29,7,0,0,0.7036230548889196,993.0,1
1424,60,1,2.51,6,1,1,0.7023583567440085,1002.0,0
1425,33,0,1.16,4,0,0,0.2795391257703423,4081.0,0
1426,21,0,2.13,5,0,0,0.17312337330346245,4876.0,0
1427,69,1,5.85,4,2,0,0.8249253744941919,134.0,1
1428,54,0,1.64,3,2,0,0.6630069005442957,1305.0,0
1429,38,0,2.49,9,0,0,0.3981144902183476,3194.0,0
1430,31,1,1.82,5,1,0,0.3039190319196714,3900.0,0
1431,48,1,4.06,3,1,1,0.5146781774546881,2398.0,0
1432,65,1,12.09,3,1,1,0.7515345290306084,619.0,1
1433,35,1,4.51,4,2,0,0.4064700016295318,3133.0,0
1434,24,1,0.5,3,0,0,0.17161658840377492,4883.0,0
1435,27,0,2.83,6,1,0,0.28315704980259093,4057.0,0
1436,24,1,9.11,5,1,0,0.24237839883973647,4384.0,0
1437,50,1,0.5,6,2,1,0.6259080874429622,1615.5,0
1438,40,1,17.32,5,1,0,0.4636073119142209,2743.0,0
1439,38,0,11.62,3,1,1,0.41291573531594455,3094.0,0
1440,36,0,1.49,5,3,1,0.499646167376615,2487.0,0
1441,65,0,10.1,6,3,1,0.8551985358813896,47.0,1
1442,36,0,0.5,1,3,0,0.44962072921382884,2840.0,0
1443,53,0,6.28,6,1,1,0.639593515093684,1492.0,0
1444,46,1,2.14,5,0,0,0.4445536968105648,2878.0,0
1445,35,1,3.66,6,0,0,0.31495221039156013,3822.0,0
1446,19,0,5.79,3,2,0,0.22343886783452482,4534.0,0
1447,18,1,6.48,6,5,1,0.3792492749211494,3324.0,0
1448,64,0,0.5,5,2,1,0.7893943487122442,323.0,1
1449,22,0,2.9,2,1,0,0.19798052183832884,4735.0,0
1450,37,0,1.53,5,1,0,0.39454149613818185,3217.0,0
1451,28,0,2.76,5,0,0,0.2382052303986177,4420.0,0
1452,59,0,1.2,11,0,1,0.7002660924308873,1018.0,0
1453,19,0,3.67,6,1,0,0.202699003483867,4695.0,0
1454,20,0,1.44,4,3,0,0.278926495774851,4083.0,0
1455,40,1,1.03,4,1,1,0.4064683715435786,3134.0,0
1456,29,0,1.55,3,0,1,0.2288531567499512,4490.0,0
1457,37,1,0.5,7,2,0,0.45772238526248377,2781.0,0
1458,22,1,2.9,4,1,0,0.2025736709664044,4697.0,0
1459,54,1,13.5,3,3,1,0.7285726282755333,783.0,1
